INSTITUICAO_ENSINO_ALUNO_2020;NOME;IDADE_ALUNO_2020;ANOS_PM_2020;FASE_TURMA_2020;PONTO_VIRADA_2020;INDE_2020;INDE_CONCEITO_2020;PEDRA_2020;DESTAQUE_IEG_2020;DESTAQUE_IDA_2020;DESTAQUE_IPV_2020;IAA_2020;IEG_2020;IPS_2020;IDA_2020;IPP_2020;IPV_2020;IAN_2020;FASE_2021;TURMA_2021;INSTITUICAO_ENSINO_ALUNO_2021;SINALIZADOR_INGRESSANTE_2021;PEDRA_2021;INDE_2021;IAA_2021;IEG_2021;IPS_2021;IDA_2021;IPP_2021;REC_EQUIPE_1_2021;REC_EQUIPE_2_2021;REC_EQUIPE_3_2021;REC_EQUIPE_4_2021;PONTO_VIRADA_2021;IPV_2021;IAN_2021;NIVEL_IDEAL_2021;DEFASAGEM_2021;FASE_2022;TURMA_2022;ANO_INGRESSO_2022;BOLSISTA_2022;INDE_2022;CG_2022;CF_2022;CT_2022;PEDRA_2022;DESTAQUE_IEG_2022;DESTAQUE_IDA_2022;DESTAQUE_IPV_2022;IAA_2022;IEG_2022;IPS_2022;IDA_2022;NOTA_PORT_2022;NOTA_MAT_2022;NOTA_ING_2022;QTD_AVAL_2022;IPP_2022;REC_AVA_1_2022;REC_AVA_2_2022;REC_AVA_3_2022;REC_AVA_4_2022;INDICADO_BOLSA_2022;PONTO_VIRADA_2022;IPV_2022;IAN_2022;NIVEL_IDEAL_2022;IdAluno;Total_Presente;Total_Falta;Total_Justificada;IDADE_ALUNO_2021;IDADE_ALUNO_2022;Sexo
Escola Pública;ALUNO-757;13;3;3A;Não;6.240207333333333;C;Ágata;Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;5.41666;4.3;7.5;4.666666666666667;7.96875;6.791665;10.0;3.0;A;Escola Pública;Veterano;Quartzo;5.421;7.9;5.3;7.5;2.9;7.3;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Não avaliado;Não;5.1;5.0;Nível 4 (9o ano);-1.0;3.0;E;2017.0;Não;6.195832000000001;700.0;95.0;7.0;Ágata;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.5;6.6875;7.5;4.75;3.0;6.0;5.25;4.0;6.25;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não;Não;6.41666;5.0;Fase 5 (1º EM);760;86.0;23.0;151.0;14;15;F
Escola Pública;ALUNO-760;7;0;0G;Não;8.641250000000001;A;Topázio;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;9.000020000000001;9.8;7.5;10.0;7.8125;6.24999;10.0;0.0;P;Escola Pública;Veterano;Ametista;7.36;8.0;5.8;7.5;6.8;7.8;Promovido de Fase;Mantido na Fase atual;Não avaliado;Não avaliado;Não;7.5;10.0;ALFA  (2o e 3o ano);0.0;1.0;P;2020.0;Não;7.058532857142858;467.0;120.0;7.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;8.500020000000001;9.285714285714285;7.5;3.916666666666667;2.0;5.833333333333333;Sem Nota;3.0;5.625;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Sem Recomendacao;Não;Não;6.277773333333333;10.0;Fase 1 (4º ano);763;24.0;0.0;2.0;8;9;M
Escola Pública;ALUNO-766;15;0;4B;Não;6.824446333333334;C;Ágata;Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;8.75001;7.4;7.5;3.6666666666666665;8.749999999999998;8.055560000000002;5.0;5.0;A;Escola Pública;Ingressante;Ametista;7.44;9.2;7.5;7.5;6.5;7.8;Promovido de Fase;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Mantido na Fase atual;Não;8.4;5.0;Nível 6 (2o EM);-1.0;6.0;A;2020.0;Não;4.951788339057362;824.0;17.0;17.0;Quartzo;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;0.0;4.617281695286811;7.5;4.766666666666667;9.0;1.633333333333333;3.666666666666667;4.0;6.25;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;Promovido de Fase;Não;Não;5.999993333333333;5.0;Fase 7 (3º EM);769;24.0;0.0;3.0;16;17;M
Rede Decisão/União;ALUNO-768;14;3;3G;Sim;7.727224;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;7.916679999999999;9.9;4.375;7.666666666666667;7.291666666666667;8.77778;5.0;3.0;G;Rede Decisão;Veterano;Ametista;8.065;8.3;9.2;6.3;8.4;8.1;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase;Não avaliado;Não;8.9;5.0;Nível 5 (1o EM);-2.0;4.0;B;2017.0;Sim;7.084109195402299;461.0;37.0;6.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.91667;8.574712643678161;5.625;6.533333333333334;7.333333333333333;6.333333333333333;5.933333333333334;4.0;7.5;Promovido de Fase + Bolsa;Mantido na Fase atual;Promovido de Fase;Promovido de Fase + Bolsa;Não;Não;7.291665;5.0;Fase 6 (2º EM);771;5.0;0.0;4.0;15;16;M
Escola Pública;ALUNO-773;12;4;2E;Sim;7.854724666666667;B;Ametista;Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;9.000020000000001;5.6;7.5;9.5;8.958333333333334;8.944446666666664;5.0;2.0;F;Rede Decisão;Veterano;Topázio;8.921;9.5;10.0;7.5;8.9;9.8;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase;Não avaliado;Sim;9.8;5.0;Nível 3 (7o e 8o ano);-1.0;3.0;F;2016.0;Sim;8.655707365079365;20.0;4.0;2.0;Topázio;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;10.00002;9.88095238095238;7.5;8.444444444444445;8.333333333333334;8.166666666666666;8.833333333333334;4.0;8.90625;Promovido de Fase + Bolsa;Mantido na Fase atual;Promovido de Fase;Promovido de Fase + Bolsa;Não;Sim;9.250005000000002;5.0;Fase 4 (9º ano);776;18.0;0.0;30.0;13;14;F
Escola Pública;ALUNO-783;11;0;1M;Não;6.995835000000001;C;Ágata;Seu destaque em 2020: A sua boa entrega das lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;8.500020000000001;8.0;7.5;4.5;8.125;7.916665;5.0;2.0;K;Escola Pública;Veterano;Ágata;6.118;7.5;4.6;7.5;3.6;8.3;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Não avaliado;Não;8.3;5.0;Nível 3 (7o e 8o ano);-1.0;2.0;U;2020.0;Não;6.535165330634278;639.0;112.0;9.0;Ágata;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;3.49998;8.49527665317139;5.0;6.25;5.666666666666667;6.833333333333333;Sem Nota;3.0;6.25;Promovido de Fase;Promovido de Fase;Mantido na Fase atual;Sem Recomendacao;Não;Não;8.05556;5.0;Fase 3 (7º e 8º ano);786;50.0;1.0;168.0;12;13;F
Escola Pública;ALUNO-790;13;1;3C;Sim;9.198059333333331;A;Topázio;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;10.00002;8.9;7.5;8.666666666666666;9.791666666666666;9.777786666666666;10.0;4.0;A;Rede Decisão;Veterano;Topázio;8.65;10.0;8.3;7.5;7.5;8.8;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase;Sim;9.3;10.0;Nível 4 (9o ano);0.0;5.0;B;2019.0;Sim;8.404169666666668;46.0;7.0;1.0;Topázio;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;10.00002;10.0;7.5;7.0;4.5;6.5;10.0;3.0;6.041666666666667;Mantido na Fase atual;Mantido na Fase atual;Promovido de Fase + Bolsa;Sem Recomendacao;Não;Não;8.250005;10.0;Fase 5 (1º EM);793;64.0;0.0;223.0;14;15;M
Escola Pública;ALUNO-792;11;3;1G;Não;7.783335;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;9.000020000000001;8.5;4.375;10.0;8.125;7.166665;5.0;2.0;I;Escola Pública;Veterano;Quartzo;5.531;6.3;5.8;5.0;4.1;7.5;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Não avaliado;Não;5.8;5.0;Nível 3 (7o e 8o ano);-1.0;3.0;B;2017.0;Não;5.553987846496118;782.0;117.0;11.0;Quartzo;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;0.0;6.184870621369477;5.0;4.611111111111112;5.166666666666667;5.833333333333333;2.833333333333333;4.0;7.03125;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Não;Não;5.9583325;10.0;Fase 3 (7º e 8º ano);795;19.0;0.0;3.0;12;13;M
Rede Decisão/União;ALUNO-794;11;3;2L;Sim;8.281114;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;9.000020000000001;9.6;6.25;6.5;7.916666666666668;8.722226666666666;10.0;3.0;L;Rede Decisão;Veterano;Ametista;7.211;7.9;7.5;6.3;8.2;7.9;Promovido de Fase;Promovido de Fase + Bolsa;Promovido de Fase;Não avaliado;Não;8.1;2.5;Nível 6 (2o EM);-3.0;4.0;L;2017.0;Sim;7.302153111111111;392.0;32.0;7.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;7.91667;9.791666666666666;5.625;6.588888888888889;5.0;6.666666666666667;8.1;4.0;7.96875;Promovido de Fase + Bolsa;Mantido na Fase atual;Promovido de Fase;Promovido de Fase + Bolsa;Não;Não;8.125;2.5;Fase 7 (3º EM);797;50.0;0.0;101.0;12;13;
Escola Pública;ALUNO-796;13;2;3B;Não;8.615210166666667;A;Topázio;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;9.16668;9.8;7.5;8.333333333333334;7.96875;7.6250025;10.0;4.0;E;Escola Pública;Veterano;Ágata;5.943;8.3;6.7;7.5;2.3;7.3;Mantido na Fase atual;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Não;4.2;10.0;Nível 4 (9o ano);0.0;4.0;A;2018.0;Não;6.258056446780273;693.0;63.0;12.0;Ágata;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.5;6.406606678345809;7.5;4.555555555555555;3.333333333333333;4.333333333333333;6.0;4.0;7.65625;Promovido de Fase;Mantido na Fase atual;Promovido de Fase;Promovido de Fase + Bolsa;Sim;Não;6.499995;5.0;Fase 5 (1º EM);799;56.0;0.0;102.0;14;15;F
Escola Pública;ALUNO-807;8;1;0E;Não;8.091669;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;8.500020000000001;10.0;6.25;9.0;2.5;7.833335;10.0;1.0;E;Escola Pública;Veterano;Topázio;9.176;10.0;10.0;5.0;9.1;9.0;Promovido de Fase;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Não avaliado;Sim;9.8;10.0;Nível 1 (4o ano);0.0;1.0;J;2019.0;Não;8.813892666666668;11.0;3.0;1.0;Topázio;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9.50002;10.0;8.75;9.5;9.333333333333334;9.666666666666666;Sem Nota;3.0;6.666666666666666;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase + Bolsa;Sem Recomendacao;Sim;Sim;9.61112;5.0;Fase 2 (5º e 6º ano);812;16.0;15.0;199.0;9;10;M
Rede Decisão/União;ALUNO-811;11;2;2B;Não;8.196669;B;Ametista;Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;8.000020000000001;7.4;7.5;9.0;7.5;8.083335;10.0;2.0;B;Rede Decisão;Veterano;Ametista;7.196;8.0;8.3;7.5;6.3;7.5;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;7.3;5.0;Nível 3 (7o e 8o ano);-1.0;2.0;F;2018.0;Sim;6.969181527369182;497.0;74.0;12.0;Ágata;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;8.000020000000001;7.866730970179244;5.0;7.25;5.5;9.0;Sem Nota;3.0;6.458333333333334;Mantido na Fase atual;Promovido de Fase;Promovido de Fase;Sem Recomendacao;Não;Não;7.5;5.0;Fase 3 (7º e 8º ano);816;15.0;11.0;290.0;12;13;M
Escola Pública;ALUNO-814;11;1;1E;Não;6.864723333333334;C;Ágata;Seu destaque em 2020: A sua boa entrega das lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;7.91668;9.4;5.625;3.75;7.916666666666668;7.944443333333333;5.0;2.0;E;Escola Pública;Veterano;Ágata;6.231;7.9;5.0;7.5;4.4;7.9;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Não avaliado;Não;7.6;5.0;Nível 3 (7o e 8o ano);-1.0;2.0;I;2019.0;Não;6.322553780885782;680.0;124.0;10.0;Ágata;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.00002;8.237762237762238;7.5;3.666666666666667;1.333333333333333;6.0;Sem Nota;3.0;6.25;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Sem Recomendacao;Não;Não;6.833329999999999;5.0;Fase 3 (7º e 8º ano);819;69.0;1.0;62.0;12;13;M
Escola Pública;ALUNO-817;10;1;2B;Não;8.341669000000001;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;10.00002;9.5;7.5;7.0;6.25;8.333335;10.0;2.0;C;Escola Pública;Veterano;Ametista;7.549;9.0;7.5;7.5;7.6;7.9;Promovido de Fase;Promovido de Fase;Promovido de Fase;Não avaliado;Sim;9.2;2.5;Nível 5 (1o EM);-3.0;3.0;A;2019.0;Não;7.279925742424242;403.0;47.0;12.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;8.75001;7.73989898989899;7.5;7.222222222222221;5.0;7.333333333333333;9.333333333333334;4.0;8.125;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase;Sim;Não;8.0000025;2.5;Fase 6 (2º EM);822;26.0;2.0;105.0;11;12;F
Rede Decisão/União;ALUNO-820;14;3;4B;Sim;8.332223666666668;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;7.08333;8.3;5.0;9.0;8.749999999999998;8.944453333333334;10.0;5.0;B;Rede Decisão;Veterano;Ametista;8.073;8.8;6.1;7.5;8.2;8.6;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Mantido na Fase atual;Não;8.7;10.0;Nível 5 (1o EM);0.0;5.0;B;2017.0;Sim;7.304722388888888;388.0;25.0;10.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Destaque: As suas boas notas na Passos Mágicos.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;7.08333;8.131944444444445;5.625;8.433333333333332;9.0;7.0;9.3;3.0;6.458333333333332;Promovido de Fase + Bolsa;Mantido na Fase atual;Mantido na Fase + Bolsa;Sem Recomendacao;Não;Não;7.8750025;5.0;Fase 6 (2º EM);825;72.0;0.0;73.0;15;16;F
Rede Decisão/União;ALUNO-823;10;2;1N;Não;8.450835333333334;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;9.000020000000001;9.4;8.125;9.5;7.916666666666668;8.333333333333334;5.0;2.0;N;Rede Decisão;Veterano;Ametista;7.207;8.5;7.1;7.5;3.9;7.9;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;8.1;10.0;Nível 2 (5o e 6o ano);0.0;2.0;L;2018.0;Sim;7.912811530864198;164.0;23.0;6.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9.50002;9.320987654320987;8.75;7.166666666666667;6.666666666666667;7.666666666666667;Sem Nota;3.0;6.458333333333334;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Sem Recomendacao;Não;Não;8.222226666666668;5.0;Fase 3 (7º e 8º ano);828;54.0;1.0;133.0;11;12;M
Escola Pública;ALUNO-824;10;1;1N;Não;7.751390666666667;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;9.50002;8.0;6.25;9.5;6.875;7.444443333333333;5.0;1.0;M;Escola Pública;Veterano;Ametista;7.76;9.0;10.0;7.5;4.9;8.1;Mantido na Fase atual;Promovido de Fase;Promovido de Fase;Não avaliado;Sim;9.1;5.0;Nível 2 (5o e 6o ano);-1.0;2.0;U;2019.0;Não;5.914900545454545;737.0;134.0;15.0;Quartzo;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;8.000020000000001;6.060606060606061;7.5;4.25;4.5;4.0;Sem Nota;3.0;6.25;Mantido na Fase atual;Mantido na Fase atual;Mantido na Fase atual;Sem Recomendacao;Não;Não;5.888886666666666;5.0;Fase 3 (7º e 8º ano);829;48.0;0.0;143.0;11;12;M
Escola João Paulo II;ALUNO-825;13;2;3A;Não;5.730206833333334;D;Quartzo;Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;7.5;4.5;3.75;4.666666666666667;6.71875;5.4999925;10.0;3.0;M;Escola JP II;Veterano;Quartzo;4.286;7.9;2.8;6.3;1.2;6.3;Mantido na Fase atual;Alocado em Fase anterior;Mantido na Fase atual;Não avaliado;Não;4.8;5.0;Nível 4 (9o ano);-1.0;3.0;B;2018.0;Sim;5.705118585573055;759.0;109.0;9.0;Quartzo;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;7.91667;5.579065150087494;4.375;5.477777777777778;4.666666666666667;5.0;6.766666666666667;4.0;7.8125;Promovido de Fase;Promovido de Fase;Promovido de Fase;Mantido na Fase atual;Não;Não;4.916665;5.0;Fase 5 (1º EM);830;10.0;5.0;231.0;14;15;M
Rede Decisão/União;ALUNO-828;15;4;4L;Sim;7.503891;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;7.91667;8.2;5.625;7.0;8.541666666666666;8.777786666666666;5.0;5.0;L;Rede Decisão;Veterano;Ametista;7.482;9.2;7.5;7.5;7.3;8.1;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase;Mantido na Fase atual;Não;7.7;5.0;Nível 6 (2o EM);-1.0;6.0;A;2016.0;Sim;6.259109685300206;692.0;13.0;13.0;Ágata;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.58335;4.845885093167702;8.125;3.833333333333334;4.666666666666667;4.0;2.833333333333333;4.0;7.96875;Promovido de Fase;Promovido de Fase + Bolsa;Promovido de Fase;Promovido de Fase + Bolsa;Não;Não;7.27778;5.0;Fase 7 (3º EM);833;18.0;0.0;234.0;16;17;M
Escola Pública;ALUNO-829;12;3;3F;Não;6.508056333333332;C;Ágata;Seu destaque em 2020: A sua boa entrega das lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;9.58335;8.2;7.5;0.0;7.708333333333334;6.944439999999998;10.0;3.0;F;Escola Pública;Veterano;Ágata;6.418;10.0;3.9;7.5;3.6;7.3;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;Não avaliado;Não;7.2;10.0;Nível 3 (7o e 8o ano);0.0;4.0;F;2017.0;Não;7.117600108225108;450.0;36.0;8.0;Ametista;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.16668;8.249458874458874;5.625;5.666666666666667;5.833333333333333;6.166666666666667;5.0;4.0;6.71875;Promovido de Fase;Mantido na Fase atual;Mantido na Fase atual;Promovido de Fase;Não;Não;5.91666;10.0;Fase 4 (9º ano);834;16.0;1.0;184.0;13;14;M
Rede Decisão/União;ALUNO-830;13;3;4B;Sim;9.098615;A;Topázio;Seu destaque em 2020: A sua boa entrega das lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;9.58335;10.0;10.0;7.0;8.958333333333332;9.222233333333334;10.0;5.0;B;Rede Decisão;Veterano;Topázio;8.506;10.0;7.8;7.5;7.9;8.8;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Promovido de Fase + Bolsa;Mantido na Fase atual;Não;8.8;10.0;Nível 4 (9o ano);1.0;5.0;B;2017.0;Sim;8.135882296296298;103.0;9.0;3.0;Topázio;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Destaque: A sua boa integração aos Princípios Passos Mágicos.;9.58335;9.241898148148149;6.25;7.166666666666667;4.5;8.0;9.0;3.0;6.458333333333334;Promovido de Fase;Mantido na Fase atual;Promovido de Fase + Bolsa;Sem Recomendacao;Não;Não;8.125005;10.0;Fase 5 (1º EM);835;39.0;3.0;213.0;14;15;F
Escola Pública;ALUNO-831;11;1;0H;Não;7.889583000000001;B;Ametista;Seu destaque em 2020: A sua boa entrega das lições de casa.;Seu destaque em 2020: As suas boas notas na Passos Mágicos.;Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.;9.000020000000001;10.0;7.5;8.5;6.5625;6.916655;5.0;1.0;M;Escola Pública;Veterano;Ametista;7.351;9.5;10.0;7.5;3.6;7.7;Mantido na Fase atual;Mantido na Fase atual;Promovido de Fase;Não avaliado;Não;8.3;5.0;Nível 3 (7o e 8o ano);-2.0;2.0;U;2019.0;Não;6.445832675903806;650.0;115.0;10.0;Ágata;Destaque: A sua boa entrega das lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.50002;9.104156712852363;7.5;3.0;1.333333333333333;4.666666666666667;Sem Nota;3.0;6.25;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Sem Recomendacao;Não;Não;5.999996666666668;5.0;Fase 3 (7º e 8º ano);836;11.0;2.0;42.0;12;13;M
Escola Pública;ALUNO-835;11;4;2M;Não;5.032083;D;Quartzo;Seu destaque em 2020: A sua boa entrega das lições de casa.;Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.;Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.;0.0;7.9;3.125;0.0;6.5625;7.416665;10.0;2.0;M;Escola Pública;Veterano;Quartzo;4.335;0.0;5.4;5.6;1.6;7.8;Mantido na Fase atual;Não avaliado;Mantido na Fase atual;Não avaliado;Não;5.4;5.0;Nível 3 (7o e 8o ano);-1.0;2.0;K;2016.0;Não;5.661425060985798;769.0;142.0;12.0;Quartzo;Melhorar: Melhorar a sua entrega de lições de casa.;Melhorar: Empenhar-se mais nas aulas e avaliações.;Melhorar: Integrar-se mais aos Princípios Passos Mágicos.;9.50002;6.182121971595657;5.0;3.25;2.666666666666667;3.833333333333333;Sem Nota;3.0;6.25;Mantido na Fase atual;Promovido de Fase;Mantido na Fase atual;Sem Recomendacao;Não;Não;5.999993333333334;5.0;Fase 3 (7º e 8º ano);840;30.0;2.0;238.0;12;13;M
